ruta,clase,split
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2573602782.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a0c826f4fb.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4800dbc4a0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/676eb45822.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/7de8743c94.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/55c1446657.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4b1b44d617.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2fd4346068.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8fc4392944.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ea5d1c2784.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6b71f102d0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a1aada8ced.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/46b8fc1015.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a6256e67c4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1dd6d2cc60.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c615c205c6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a36dc53f57.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d460852843.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b2a014dfb0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/689afa2bbb.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4567a37e72.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/70791c36fe.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/703bcff136.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/01a5eb4519.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2a71e12358.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8cd66fa77b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e017867174.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/acfb769b76.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/790267ae6b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/75b9dc8835.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/61b49f2b07.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8e01d8742b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c588644390.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b4e93b5034.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/847b9ec19b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/189f0e149a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/7c109c2b53.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/7a3a82c44d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/04b6411c30.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/abb568d27d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d29d8888c1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/387fd69d9f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/324f30f105.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/48ed1dfa42.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/03afd351a4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/29d6553040.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2575a9b33f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/60de664c0e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1af5ecf1e3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c9c020e657.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c7ab1aeca6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/bbd1f230eb.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1b82f3fcc5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f7e2f8bd76.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/95d61f78fc.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b1e7168541.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cf18fad216.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4551563e54.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0cfd30e34d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a37e762b16.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d7af99efbb.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/78865a9bae.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/13528e754f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/afca0190cf.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f56caae92e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f6f0a37084.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8166d88c35.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e7724845ef.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8178e433b4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ce0d89db40.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/010e82f86c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ae381ab565.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d5c31b307b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/35c57c01b2.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b54e31810f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/124167669d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2befaa9216.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/eac721da7f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1c32a162e5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/bf2614e858.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4f0aa3e092.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b032ceec44.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/786ae1c7ef.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e602d9b3f3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/491887bf2d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3119304448.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/561bffdd2d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3e7cb8b4ad.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f4e88915df.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/da85e6c030.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/542ab22e18.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e49ed3600b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cfb752fa02.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/7acc026792.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/dc85e0df1a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8be525e34c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/38d197370d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8460f6bcab.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2f2b3d8841.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cb7644a5e9.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/24b945d25b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/91e37240e0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9ea203e8e2.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/83e84d6c47.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5541892cf3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/80af812bb3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8399b6c39a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0b1e89ae63.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a1286a1497.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f7147e24f5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/dd35cca3fc.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f923c77469.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3d910825e7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/faabfea84a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2cef398855.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e1725ce99c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cbb13b72b0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e1bec0c8b7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0553300ca8.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6bb3b57168.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/767a0a41bc.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/223d6c2588.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5be6a7365d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4db0909975.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d4ab43627b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/066111ee50.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/21131d53aa.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/dd85e510d8.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ccdf852e6e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6d1b23136b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a7ee593411.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d8d6f1088f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8ceb9392a2.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c6f0adc0fe.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8adcb3924b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/fb8b21cb5a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1130fd7ed7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/796a3ff316.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ac104c47e8.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/bb7c048cd3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/55654a92e5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a72bf90de5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f1293d7fdd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9b39c11e99.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c18209e168.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5e806a86dd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c7d24668e2.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d1cd65afbd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3af4c6e36d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e0e853840d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6272e4736c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/84d1cab822.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a87971ab10.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0175c3dc44.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/028ebabdce.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6b766de80b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/45ea00d3dc.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/11ab7a7021.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/46bfad50aa.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5a13b8cb10.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6411d45cf6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/26ee987e5f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/363dccc72e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8e0fb5a3d0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/98f46847f4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/98e56e454d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/69e024a691.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5994bfc38c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0a16f45e5c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e988bc2e6a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6705a3bd37.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f7b4c65570.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d4778f6639.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/96b08b3df3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a69051b758.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e2fd8cd4ce.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5adfd8d349.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/da34333e3d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4b9a3df0f9.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/fc845d044e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4520a62d1e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cdbbb24b96.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9d3c093523.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d520b2f639.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e770d1d78b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d9d47aa2bf.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/dd89b92e5c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b2e6726143.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/64daf657fc.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/59bf565628.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/07cbcd9ed9.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/562ed9b142.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/7450ced37d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5fa3804078.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/de61f4e2f0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4d22c8050a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d8f4c9e919.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4240cde080.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/329c4f4dd4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/91a23f50de.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/506ce9a54d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6420106bd8.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c4ea45f741.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cabd84a2f3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/542a4c670d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/44bfd9b207.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b57ea5819f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/857962d666.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/da41991934.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a8d6558efd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ad0764e9e0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/98565b95c7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8f759922b1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/21a56d4bd9.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/666528f27e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/08e7265f5e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/92e7b752e4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/15ced0257b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4f7f773c35.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/46923e5c48.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1b380730dc.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f462806fdd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/680392d03f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/434d6c8f35.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1ff63b7684.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/944e3e6072.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/94619704ee.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/69fdd42556.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/18de293e13.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/fa5442d0d4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e080cc669c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e6e95b2140.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ce885b09ab.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/389d3c591e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c930fddcd1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f4aac38fb1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4e185eb1a6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/56cd61da54.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/72dd5a299f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b7a9242aba.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0aff2caa2c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/51f06da90f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d9b101c669.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9a32a9b9ea.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e5e3b391ff.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/09c2b36746.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d1b5ca7d45.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/079ba6e2bd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a59d9f75e3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9bbb2aac01.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ebf920d77d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/319950eadd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/241152a623.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/225816dc0b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4ec70acb15.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5d44b9a6ab.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cd3188181c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4754668379.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/23936f17f1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4a5144f867.jpg,organico,train
