filepath,label,label_id,file_size_kb
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological322.jpg,organico,6,12.72
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_white-glass586.jpg,vidrio,1,3.11
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_542.jpg,plastico,4,176.63
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass312.jpg,vidrio,1,16.61
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass305.jpg,vidrio,1,4.1
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/trashnet_cardboard311.jpg,carton,3,20.76
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/garbage12_metal591.jpg,metal,0,11.88
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/trashnet_trash18.jpg,no_reciclable,5,20.82
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/realwaste_Cardboard_215.jpg,carton,3,89.17
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/trashnet_cardboard25.jpg,carton,3,25.21
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper195.jpg,papel,2,10.6
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass277.jpg,vidrio,1,11.27
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/realwaste_Cardboard_448.jpg,carton,3,89.44
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_green-glass422.jpg,vidrio,1,4.99
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological563.jpg,organico,6,5.54
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_green-glass554.jpg,vidrio,1,6.58
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass326.jpg,vidrio,1,5.68
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_433.jpg,plastico,4,83.56
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic569.jpg,plastico,4,3.19
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/realwaste_Cardboard_371.jpg,carton,3,110.7
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic702.jpg,plastico,4,4.81
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass274.jpg,vidrio,1,11.66
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/trashnet_plastic101.jpg,plastico,4,15.81
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/realwaste_Glass_264.jpg,vidrio,1,107.4
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper428.jpg,papel,2,9.7
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic799.jpg,plastico,4,5.79
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/trashnet_trash5.jpg,no_reciclable,5,17.81
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_645.jpg,metal,0,87.21
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_111.jpg,metal,0,173.3
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/realwaste_Glass_256.jpg,vidrio,1,77.29
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_293.jpg,papel,2,107.2
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/realwaste_Glass_196.jpg,vidrio,1,99.75
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash277.jpg,no_reciclable,5,2.6
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_75.jpg,metal,0,150.92
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_472.jpg,plastico,4,127.92
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/trashnet_cardboard139.jpg,carton,3,21.69
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_green-glass216.jpg,vidrio,1,3.14
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_96.jpg,plastico,4,127.27
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/garbage12_metal5.jpg,metal,0,7.44
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/garbage12_cardboard398.jpg,carton,3,8.52
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/realwaste_Cardboard_452.jpg,carton,3,88.64
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/trashnet_plastic25.jpg,plastico,4,9.81
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/trashnet_plastic211.jpg,plastico,4,18.67
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_845.jpg,plastico,4,148.12
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological733.jpg,organico,6,12.26
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash253.jpg,no_reciclable,5,3.67
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal307.jpg,metal,0,14.27
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/garbage12_metal682.jpg,metal,0,7.97
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological530.jpg,organico,6,14.0
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_596.jpg,plastico,4,162.73
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological653.jpg,organico,6,7.66
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass139.jpg,vidrio,1,15.58
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/realwaste_Food Organics_54.jpg,organico,6,145.23
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/trashnet_trash111.jpg,no_reciclable,5,13.9
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/realwaste_Cardboard_195.jpg,carton,3,154.93
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper454.jpg,papel,2,16.35
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_30.jpg,plastico,4,149.98
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass325.jpg,vidrio,1,7.18
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_green-glass34.jpg,vidrio,1,5.03
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_637.jpg,metal,0,125.87
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic816.jpg,plastico,4,1.84
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass310.jpg,vidrio,1,8.54
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_363.jpg,metal,0,103.32
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_816.jpg,plastico,4,123.02
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper196.jpg,papel,2,38.89
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological339.jpg,organico,6,6.88
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper237.jpg,papel,2,15.21
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_583.jpg,plastico,4,148.23
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological960.jpg,organico,6,8.41
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass224.jpg,vidrio,1,4.95
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_654.jpg,metal,0,60.4
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_308.jpg,plastico,4,109.12
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal104.jpg,metal,0,14.82
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/garbage12_metal521.jpg,metal,0,5.64
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic112.jpg,plastico,4,6.89
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/trashnet_trash62.jpg,no_reciclable,5,12.68
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/garbage12_cardboard457.jpg,carton,3,3.28
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal358.jpg,metal,0,18.54
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/garbage12_metal674.jpg,metal,0,6.03
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_green-glass243.jpg,vidrio,1,6.06
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_white-glass543.jpg,vidrio,1,5.05
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal260.jpg,metal,0,14.52
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass2.jpg,vidrio,1,10.73
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic721.jpg,plastico,4,8.68
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_309.jpg,plastico,4,153.59
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass108.jpg,vidrio,1,13.62
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic652.jpg,plastico,4,7.07
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass98.jpg,vidrio,1,12.38
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper174.jpg,papel,2,11.97
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/trashnet_cardboard288.jpg,carton,3,18.59
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/realwaste_Glass_181.jpg,vidrio,1,83.96
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_104.jpg,papel,2,198.95
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass200.jpg,vidrio,1,3.62
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_438.jpg,papel,2,147.21
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic169.jpg,plastico,4,12.14
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/realwaste_Cardboard_60.jpg,carton,3,74.49
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_157.jpg,papel,2,123.59
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_88.jpg,plastico,4,139.4
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash293.jpg,no_reciclable,5,4.26
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/realwaste_Glass_397.jpg,vidrio,1,96.43
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_154.jpg,papel,2,118.69
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/trashnet_plastic387.jpg,plastico,4,25.38
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper630.jpg,papel,2,9.36
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal193.jpg,metal,0,22.54
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper941.jpg,papel,2,15.44
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper81.jpg,papel,2,31.7
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper929.jpg,papel,2,12.93
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/trashnet_plastic70.jpg,plastico,4,14.63
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/trashnet_plastic467.jpg,plastico,4,13.5
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological701.jpg,organico,6,14.71
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_green-glass217.jpg,vidrio,1,4.05
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_699.jpg,metal,0,74.81
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_605.jpg,metal,0,126.33
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_153.jpg,papel,2,109.96
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_white-glass13.jpg,vidrio,1,9.24
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_10.jpg,metal,0,182.36
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_182.jpg,metal,0,119.95
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass267.jpg,vidrio,1,14.25
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological439.jpg,organico,6,9.51
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash431.jpg,no_reciclable,5,2.8
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological380.jpg,organico,6,5.81
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological50.jpg,organico,6,5.46
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass337.jpg,vidrio,1,5.15
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/garbage12_cardboard527.jpg,carton,3,4.38
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_171.jpg,metal,0,127.51
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass83.jpg,vidrio,1,10.67
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_56.jpg,papel,2,109.08
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_175.jpg,metal,0,108.62
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/trashnet_cardboard40.jpg,carton,3,22.04
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_386.jpg,metal,0,122.72
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/garbage12_cardboard833.jpg,carton,3,4.15
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_385.jpg,metal,0,112.96
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological700.jpg,organico,6,13.37
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/garbage12_cardboard565.jpg,carton,3,3.05
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass172.jpg,vidrio,1,10.42
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash226.jpg,no_reciclable,5,2.87
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper75.jpg,papel,2,8.69
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass128.jpg,vidrio,1,15.73
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/trashnet_plastic421.jpg,plastico,4,15.18
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash160.jpg,no_reciclable,5,3.21
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_416.jpg,plastico,4,105.72
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_green-glass453.jpg,vidrio,1,3.25
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_805.jpg,plastico,4,90.73
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_128.jpg,plastico,4,109.92
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_141.jpg,metal,0,165.29
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_57.jpg,metal,0,121.61
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal22.jpg,metal,0,16.94
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper575.jpg,papel,2,36.76
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal161.jpg,metal,0,20.92
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass160.jpg,vidrio,1,13.82
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal108.jpg,metal,0,18.26
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass287.jpg,vidrio,1,9.19
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/trashnet_trash102.jpg,no_reciclable,5,14.66
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_78.jpg,papel,2,117.19
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper303.jpg,papel,2,15.76
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_536.jpg,plastico,4,152.5
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass602.jpg,vidrio,1,7.75
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash217.jpg,no_reciclable,5,3.88
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/garbage12_cardboard514.jpg,carton,3,2.82
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/realwaste_Glass_131.jpg,vidrio,1,181.2
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/trashnet_metal279.jpg,metal,0,10.44
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/garbage12_plastic731.jpg,plastico,4,5.01
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/trashnet_paper467.jpg,papel,2,14.56
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_225.jpg,plastico,4,103.19
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/trashnet_glass388.jpg,vidrio,1,13.19
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/carton/realwaste_Cardboard_235.jpg,carton,3,80.22
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_186.jpg,papel,2,119.58
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass6.jpg,vidrio,1,10.76
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological842.jpg,organico,6,8.77
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/realwaste_Food Organics_327.jpg,organico,6,206.94
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/vidrio/garbage12_brown-glass322.jpg,vidrio,1,6.22
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/no_reciclable/garbage12_trash355.jpg,no_reciclable,5,3.2
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/realwaste_Paper_267.jpg,papel,2,111.8
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/plastico/realwaste_Plastic_330.jpg,plastico,4,126.22
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/organico/garbage12_biological696.jpg,organico,6,9.99
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper239.jpg,papel,2,15.08
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/papel/garbage12_paper236.jpg,papel,2,16.23
/mnt/c/Users/under/Documents/F5/3_Projects/Grupo5-MultiClase/project4_Team_5/data/raw/metal/realwaste_Metal_244.jpg,metal,0,152.39
